39.4077 	EXP 	text: text = '+'
39.4077 	EXP 	image: autoDraw = True
39.6931 	EXP 	text: autoDraw = True
39.7049 	EXP 	image: autoDraw = False
40.6391 	EXP 	text: autoDraw = False
40.6510 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'name': 'images/objects/mixer.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
40.6674 	EXP 	image: autoDraw = False
40.6674 	EXP 	text: autoDraw = False
40.6674 	EXP 	image: image = 'images/objects/mixer.jpg'
40.6674 	EXP 	text: text = '+'
40.6674 	EXP 	image: autoDraw = True
40.9563 	EXP 	text: autoDraw = True
40.9692 	EXP 	image: autoDraw = False
41.7543 	EXP 	text: autoDraw = False
41.7550 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'name': 'images/faces/male/Prince_Harry.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
41.8579 	EXP 	image: autoDraw = False
41.8579 	EXP 	text: autoDraw = False
41.8579 	EXP 	image: image = 'images/faces/male/Prince_Harry.jpg'
41.8579 	EXP 	text: text = '+'
41.8579 	EXP 	image: autoDraw = True
42.0532 	EXP 	text: autoDraw = True
42.1562 	EXP 	image: autoDraw = False
42.8781 	EXP 	text: autoDraw = False
42.9687 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'name': 'images/objects/Abasket108.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
42.9956 	EXP 	image: autoDraw = False
42.9956 	EXP 	text: autoDraw = False
42.9956 	EXP 	image: image = 'images/objects/Abasket108.jpg'
42.9956 	EXP 	text: text = '+'
42.9956 	EXP 	image: autoDraw = True
43.2634 	EXP 	text: autoDraw = True
43.2998 	EXP 	image: autoDraw = False
44.5089 	EXP 	text: autoDraw = False
44.5334 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'name': 'images/objects/26373735.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
44.5491 	EXP 	image: autoDraw = False
44.5491 	EXP 	text: autoDraw = False
44.5491 	EXP 	image: image = 'images/objects/26373735.thl.jpg'
44.5491 	EXP 	text: text = '+'
44.5491 	EXP 	image: autoDraw = True
44.8304 	EXP 	text: autoDraw = True
44.8534 	EXP 	image: autoDraw = False
45.5985 	EXP 	text: autoDraw = False
45.6113 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'name': 'images/objects/23025535.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
45.6271 	EXP 	image: autoDraw = False
45.6271 	EXP 	text: autoDraw = False
45.6271 	EXP 	image: image = 'images/objects/23025535.thl.jpg'
45.6271 	EXP 	text: text = '+'
45.6271 	EXP 	image: autoDraw = True
45.9092 	EXP 	text: autoDraw = True
45.9342 	EXP 	image: autoDraw = False
46.7694 	EXP 	text: autoDraw = False
46.7808 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'name': 'images/objects/A_flower.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
46.7963 	EXP 	image: autoDraw = False
46.7963 	EXP 	text: autoDraw = False
46.7963 	EXP 	image: image = 'images/objects/A_flower.jpg'
46.7963 	EXP 	text: text = '+'
46.7963 	EXP 	image: autoDraw = True
47.0819 	EXP 	text: autoDraw = True
47.0927 	EXP 	image: autoDraw = False
48.2385 	EXP 	text: autoDraw = False
48.2392 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'name': 'images/faces/female/Katie_Ledecky.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
48.2672 	EXP 	image: autoDraw = False
48.2672 	EXP 	text: autoDraw = False
