25.1303 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'name': 'images/objects/22849344.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
25.1574 	EXP 	image: autoDraw = False
25.1574 	EXP 	text: autoDraw = False
25.1574 	EXP 	image: image = 'images/objects/22849344.thl.jpg'
25.1574 	EXP 	text: text = '+'
25.1574 	EXP 	image: autoDraw = True
25.4252 	EXP 	text: autoDraw = True
25.4615 	EXP 	image: autoDraw = False
26.3185 	EXP 	text: autoDraw = False
26.3435 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'name': 'images/objects/swingset.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
26.3728 	EXP 	image: autoDraw = False
26.3728 	EXP 	text: autoDraw = False
26.3728 	EXP 	image: image = 'images/objects/swingset.jpg'
26.3728 	EXP 	text: text = '+'
26.3728 	EXP 	image: autoDraw = True
26.6472 	EXP 	text: autoDraw = True
26.6713 	EXP 	image: autoDraw = False
27.8759 	EXP 	text: autoDraw = False
27.8989 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'name': 'images/objects/Achildsplaype.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
27.9344 	EXP 	image: autoDraw = False
27.9344 	EXP 	text: autoDraw = False
27.9344 	EXP 	image: image = 'images/objects/Achildsplaype.jpg'
27.9344 	EXP 	text: text = '+'
27.9344 	EXP 	image: autoDraw = True
28.1986 	EXP 	text: autoDraw = True
28.2335 	EXP 	image: autoDraw = False
29.3769 	EXP 	text: autoDraw = False
29.3980 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'name': 'images/faces/male/Paulo_Coelho.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
29.4839 	EXP 	image: autoDraw = False
29.4839 	EXP 	text: autoDraw = False
29.4839 	EXP 	image: image = 'images/faces/male/Paulo_Coelho.jpg'
29.4839 	EXP 	text: text = '+'
29.4839 	EXP 	image: autoDraw = True
29.6937 	EXP 	text: autoDraw = True
29.7810 	EXP 	image: autoDraw = False
30.7300 	EXP 	text: autoDraw = False
30.8078 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'name': 'images/objects/26372390.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
30.8335 	EXP 	image: autoDraw = False
30.8335 	EXP 	text: autoDraw = False
30.8335 	EXP 	image: image = 'images/objects/26372390.thl.jpg'
30.8335 	EXP 	text: text = '+'
30.8335 	EXP 	image: autoDraw = True
31.1108 	EXP 	text: autoDraw = True
31.1328 	EXP 	image: autoDraw = False
32.0130 	EXP 	text: autoDraw = False
32.0229 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'name': 'images/faces/female/Bonnie_Wright.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
32.0690 	EXP 	image: autoDraw = False
32.0690 	EXP 	text: autoDraw = False
32.0690 	EXP 	image: image = 'images/faces/female/Bonnie_Wright.jpg'
32.0690 	EXP 	text: text = '+'
32.0690 	EXP 	image: autoDraw = True
32.3224 	EXP 	text: autoDraw = True
32.3662 	EXP 	image: autoDraw = False
33.1534 	EXP 	text: autoDraw = False
33.1889 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'name': 'images/faces/female/Mia_Hamm.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
33.2367 	EXP 	image: autoDraw = False
33.2367 	EXP 	text: autoDraw = False
33.2367 	EXP 	image: image = 'images/faces/female/Mia_Hamm.jpg'
33.2367 	EXP 	text: text = '+'
33.2367 	EXP 	image: autoDraw = True
33.4815 	EXP 	text: autoDraw = True
33.5304 	EXP 	image: autoDraw = False
33.8879 	DATA 	joystick_0_button: 2
34.3786 	EXP 	text: autoDraw = False
34.4130 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'name': 'images/faces/male/PSY.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
34.4432 	EXP 	image: autoDraw = False
34.4432 	EXP 	text: autoDraw = False
34.4432 	EXP 	image: image = 'images/faces/male/PSY.jpg'
34.4432 	EXP 	text: text = '+'
34.4432 	EXP 	image: autoDraw = True
34.7180 	EXP 	text: autoDraw = True
34.7403 	EXP 	image: autoDraw = False
35.9049 	EXP 	text: autoDraw = False
35.9277 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'name': 'images/objects/8027086.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
35.9441 	EXP 	image: autoDraw = False
35.9441 	EXP 	text: autoDraw = False
35.9441 	EXP 	image: image = 'images/objects/8027086.thl.jpg'
35.9441 	EXP 	text: text = '+'
35.9441 	EXP 	image: autoDraw = True
36.2244 	EXP 	text: autoDraw = True
36.2487 	EXP 	image: autoDraw = False
37.3148 	EXP 	text: autoDraw = False
37.3266 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'name': 'images/objects/8256348.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
37.3485 	EXP 	image: autoDraw = False
37.3485 	EXP 	text: autoDraw = False
37.3485 	EXP 	image: image = 'images/objects/8256348.thl.jpg'
37.3485 	EXP 	text: text = '+'
37.3485 	EXP 	image: autoDraw = True
37.6255 	EXP 	text: autoDraw = True
37.6487 	EXP 	image: autoDraw = False
38.4643 	EXP 	text: autoDraw = False
38.4774 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'name': 'images/objects/Atennisball2.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
38.4998 	EXP 	image: autoDraw = False
38.4998 	EXP 	text: autoDraw = False
38.4998 	EXP 	image: image = 'images/objects/Atennisball2.jpg'
38.4998 	EXP 	text: text = '+'
38.4998 	EXP 	image: autoDraw = True
38.7755 	EXP 	text: autoDraw = True
38.8002 	EXP 	image: autoDraw = False
39.7829 	EXP 	text: autoDraw = False
39.7945 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'name': 'images/objects/mixer.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
39.8227 	EXP 	image: autoDraw = False
39.8227 	EXP 	text: autoDraw = False
39.8227 	EXP 	image: image = 'images/objects/mixer.jpg'
39.8227 	EXP 	text: text = '+'
39.8227 	EXP 	image: autoDraw = True
40.0943 	EXP 	text: autoDraw = True
40.1263 	EXP 	image: autoDraw = False
41.1066 	EXP 	text: autoDraw = False
41.1184 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'name': 'images/faces/male/Prince_Harry.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
41.2209 	EXP 	image: autoDraw = False
41.2209 	EXP 	text: autoDraw = False
41.2209 	EXP 	image: image = 'images/faces/male/Prince_Harry.jpg'
41.2209 	EXP 	text: text = '+'
41.2209 	EXP 	image: autoDraw = True
41.4166 	EXP 	text: autoDraw = True
41.5217 	EXP 	image: autoDraw = False
42.5806 	EXP 	text: autoDraw = False
42.6665 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'name': 'images/objects/Abasket108.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
42.7158 	EXP 	image: autoDraw = False
42.7158 	EXP 	text: autoDraw = False
42.7158 	EXP 	image: image = 'images/objects/Abasket108.jpg'
42.7158 	EXP 	text: text = '+'
42.7158 	EXP 	image: autoDraw = True
42.9657 	EXP 	text: autoDraw = True
43.0091 	EXP 	image: autoDraw = False
44.0175 	EXP 	text: autoDraw = False
44.0616 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'name': 'images/objects/26373735.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
44.0830 	EXP 	image: autoDraw = False
44.0830 	EXP 	text: autoDraw = False
44.0830 	EXP 	image: image = 'images/objects/26373735.thl.jpg'
44.0830 	EXP 	text: text = '+'
44.0830 	EXP 	image: autoDraw = True
44.3645 	EXP 	text: autoDraw = True
44.3887 	EXP 	image: autoDraw = False
45.3683 	EXP 	text: autoDraw = False
45.3805 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'name': 'images/objects/23025535.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
45.4034 	EXP 	image: autoDraw = False
45.4034 	EXP 	text: autoDraw = False
45.4034 	EXP 	image: image = 'images/objects/23025535.thl.jpg'
45.4034 	EXP 	text: text = '+'
45.4034 	EXP 	image: autoDraw = True
45.6775 	EXP 	text: autoDraw = True
45.7020 	EXP 	image: autoDraw = False
46.7069 	EXP 	text: autoDraw = False
46.7309 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'name': 'images/objects/A_flower.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
46.7517 	EXP 	image: autoDraw = False
46.7517 	EXP 	text: autoDraw = False
46.7517 	EXP 	image: image = 'images/objects/A_flower.jpg'
46.7517 	EXP 	text: text = '+'
46.7517 	EXP 	image: autoDraw = True
47.0293 	EXP 	text: autoDraw = True
47.0535 	EXP 	image: autoDraw = False
48.2784 	EXP 	text: autoDraw = False
48.2919 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'name': 'images/faces/female/Katie_Ledecky.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
48.3344 	EXP 	image: autoDraw = False
48.3344 	EXP 	text: autoDraw = False
48.3344 	EXP 	image: image = 'images/faces/female/Katie_Ledecky.jpg'
48.3344 	EXP 	text: text = '+'
48.3344 	EXP 	image: autoDraw = True
48.5937 	EXP 	text: autoDraw = True
48.6393 	EXP 	image: autoDraw = False
49.6251 	EXP 	text: autoDraw = False
49.6475 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'name': 'images/faces/female/Kate_Middleton.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
49.7309 	EXP 	image: autoDraw = False
49.7309 	EXP 	text: autoDraw = False
49.7309 	EXP 	image: image = 'images/faces/female/Kate_Middleton.jpg'
49.7309 	EXP 	text: text = '+'
49.7309 	EXP 	image: autoDraw = True
49.9439 	EXP 	text: autoDraw = True
50.0286 	EXP 	image: autoDraw = False
51.0594 	EXP 	text: autoDraw = False
51.1367 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'name': 'images/faces/female/Katie_Ledecky.jpg', 'repeat_status': 'repeat', 'stim_type': 'face', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
51.1676 	EXP 	image: autoDraw = False
51.1676 	EXP 	text: autoDraw = False
51.1676 	EXP 	image: image = 'images/faces/female/Katie_Ledecky.jpg'
51.1676 	EXP 	text: text = '+'
51.1676 	EXP 	image: autoDraw = True
51.4387 	EXP 	text: autoDraw = True
51.4624 	EXP 	image: autoDraw = False
51.8319 	DATA 	joystick_0_button: 2
52.4244 	EXP 	text: autoDraw = False
